result_id,student_id,school_id,subject_id,window_id,window_sort,school_year,scaled_score,percentile_rank,benchmark_category,is_proficient,is_at_risk
R0011383,STU01898,S005,SUBJ_R,W1,1,2024-2025,954.2,53,At/Above Benchmark,True,False
R0011384,STU01898,S005,SUBJ_R,W2,2,2024-2025,940.6,52,At/Above Benchmark,True,False
R0011385,STU01898,S005,SUBJ_R,W3,3,2024-2025,904.2,47,At/Above Benchmark,True,False
R0011386,STU01898,S005,SUBJ_M,W1,1,2024-2025,966.9,62,At/Above Benchmark,True,False
R0011387,STU01898,S005,SUBJ_M,W2,2,2024-2025,1003.1,65,At/Above Benchmark,True,False
R0011388,STU01898,S005,SUBJ_M,W3,3,2024-2025,959.5,62,At/Above Benchmark,True,False
R0011389,STU01899,S005,SUBJ_R,W1,1,2024-2025,1249.9,78,At/Above Benchmark,True,False
R0011390,STU01899,S005,SUBJ_R,W2,2,2024-2025,1266.3,86,At/Above Benchmark,True,False
R0011391,STU01899,S005,SUBJ_R,W3,3,2024-2025,1197.2,72,At/Above Benchmark,True,False
R0011392,STU01899,S005,SUBJ_M,W1,1,2024-2025,984.2,45,At/Above Benchmark,True,False
R0011393,STU01899,S005,SUBJ_M,W2,2,2024-2025,1042.9,53,At/Above Benchmark,True,False
R0011394,STU01899,S005,SUBJ_M,W3,3,2024-2025,1006.4,49,At/Above Benchmark,True,False
R0011395,STU01900,S005,SUBJ_R,W1,1,2024-2025,844.8,48,At/Above Benchmark,True,False
R0011396,STU01900,S005,SUBJ_R,W2,2,2024-2025,842.0,47,At/Above Benchmark,True,False
R0011397,STU01900,S005,SUBJ_R,W3,3,2024-2025,883.0,56,At/Above Benchmark,True,False
R0011398,STU01900,S005,SUBJ_M,W1,1,2024-2025,651.3,25,On Watch,False,False
R0011399,STU01900,S005,SUBJ_M,W2,2,2024-2025,669.3,29,On Watch,False,False
R0011400,STU01900,S005,SUBJ_M,W3,3,2024-2025,650.9,30,On Watch,False,False
R0011401,STU01901,S005,SUBJ_R,W1,1,2024-2025,929.0,51,At/Above Benchmark,True,False
R0011402,STU01901,S005,SUBJ_R,W2,2,2024-2025,968.6,49,At/Above Benchmark,True,False
R0011403,STU01901,S005,SUBJ_R,W3,3,2024-2025,1041.6,65,At/Above Benchmark,True,False
R0011404,STU01901,S005,SUBJ_M,W1,1,2024-2025,1045.6,70,At/Above Benchmark,True,False
R0011405,STU01901,S005,SUBJ_M,W2,2,2024-2025,1055.4,82,At/Above Benchmark,True,False
R0011406,STU01901,S005,SUBJ_M,W3,3,2024-2025,1111.1,79,At/Above Benchmark,True,False
R0011407,STU01902,S005,SUBJ_R,W1,1,2024-2025,1190.4,70,At/Above Benchmark,True,False
R0011408,STU01902,S005,SUBJ_R,W2,2,2024-2025,1209.9,67,At/Above Benchmark,True,False
R0011409,STU01902,S005,SUBJ_R,W3,3,2024-2025,1270.4,83,At/Above Benchmark,True,False
R0011410,STU01902,S005,SUBJ_M,W1,1,2024-2025,1130.8,74,At/Above Benchmark,True,False
R0011411,STU01902,S005,SUBJ_M,W2,2,2024-2025,1171.9,74,At/Above Benchmark,True,False
R0011412,STU01902,S005,SUBJ_M,W3,3,2024-2025,1188.7,82,At/Above Benchmark,True,False
R0011413,STU01903,S005,SUBJ_R,W1,1,2024-2025,1239.1,75,At/Above Benchmark,True,False
R0011414,STU01903,S005,SUBJ_R,W2,2,2024-2025,1220.9,90,At/Above Benchmark,True,False
R0011415,STU01903,S005,SUBJ_R,W3,3,2024-2025,1221.2,79,At/Above Benchmark,True,False
R0011416,STU01903,S005,SUBJ_M,W1,1,2024-2025,925.7,49,At/Above Benchmark,True,False
R0011417,STU01903,S005,SUBJ_M,W2,2,2024-2025,942.3,43,At/Above Benchmark,True,False
R0011418,STU01903,S005,SUBJ_M,W3,3,2024-2025,969.0,41,At/Above Benchmark,True,False
R0011419,STU01904,S005,SUBJ_R,W1,1,2024-2025,929.0,63,At/Above Benchmark,True,False
R0011420,STU01904,S005,SUBJ_R,W2,2,2024-2025,945.1,58,At/Above Benchmark,True,False
R0011421,STU01904,S005,SUBJ_R,W3,3,2024-2025,993.9,66,At/Above Benchmark,True,False
R0011422,STU01904,S005,SUBJ_M,W1,1,2024-2025,542.3,20,Intervention,False,True
R0011423,STU01904,S005,SUBJ_M,W2,2,2024-2025,590.3,24,Intervention,False,True
R0011424,STU01904,S005,SUBJ_M,W3,3,2024-2025,652.5,28,On Watch,False,False
R0011425,STU01905,S005,SUBJ_R,W1,1,2024-2025,626.0,28,On Watch,False,False
R0011426,STU01905,S005,SUBJ_R,W2,2,2024-2025,655.8,26,On Watch,False,False
R0011427,STU01905,S005,SUBJ_R,W3,3,2024-2025,640.9,21,Intervention,False,True
R0011428,STU01905,S005,SUBJ_M,W1,1,2024-2025,879.7,68,At/Above Benchmark,True,False
R0011429,STU01905,S005,SUBJ_M,W2,2,2024-2025,920.4,70,At/Above Benchmark,True,False
R0011430,STU01905,S005,SUBJ_M,W3,3,2024-2025,920.1,60,At/Above Benchmark,True,False
R0011431,STU01906,S005,SUBJ_R,W1,1,2024-2025,1163.7,63,At/Above Benchmark,True,False
R0011432,STU01906,S005,SUBJ_R,W2,2,2024-2025,1254.3,68,At/Above Benchmark,True,False
R0011433,STU01906,S005,SUBJ_R,W3,3,2024-2025,1296.1,81,At/Above Benchmark,True,False
R0011434,STU01906,S005,SUBJ_M,W1,1,2024-2025,901.6,44,At/Above Benchmark,True,False
R0011435,STU01906,S005,SUBJ_M,W2,2,2024-2025,929.2,31,On Watch,False,False
R0011436,STU01906,S005,SUBJ_M,W3,3,2024-2025,922.9,42,At/Above Benchmark,True,False
R0011437,STU01907,S005,SUBJ_R,W1,1,2024-2025,708.7,4,Urgent Intervention,False,True
R0011438,STU01907,S005,SUBJ_R,W2,2,2024-2025,797.0,18,Intervention,False,True
R0011439,STU01907,S005,SUBJ_R,W3,3,2024-2025,924.2,32,On Watch,False,False
R0011440,STU01907,S005,SUBJ_M,W1,1,2024-2025,808.2,34,On Watch,False,False
R0011441,STU01907,S005,SUBJ_M,W2,2,2024-2025,880.8,29,On Watch,False,False
R0011442,STU01907,S005,SUBJ_M,W3,3,2024-2025,865.2,32,On Watch,False,False
R0011443,STU01908,S005,SUBJ_R,W1,1,2024-2025,737.5,31,On Watch,False,False
R0011444,STU01908,S005,SUBJ_R,W2,2,2024-2025,749.5,39,On Watch,False,False
R0011445,STU01908,S005,SUBJ_R,W3,3,2024-2025,794.5,42,At/Above Benchmark,True,False
R0011446,STU01908,S005,SUBJ_M,W1,1,2024-2025,735.0,36,On Watch,False,False
R0011447,STU01908,S005,SUBJ_M,W2,2,2024-2025,867.6,54,At/Above Benchmark,True,False
R0011448,STU01908,S005,SUBJ_M,W3,3,2024-2025,903.3,56,At/Above Benchmark,True,False
R0011449,STU01909,S005,SUBJ_R,W1,1,2024-2025,1025.3,50,At/Above Benchmark,True,False
R0011450,STU01909,S005,SUBJ_R,W2,2,2024-2025,1015.2,51,At/Above Benchmark,True,False
R0011451,STU01909,S005,SUBJ_R,W3,3,2024-2025,1103.9,65,At/Above Benchmark,True,False
R0011452,STU01909,S005,SUBJ_M,W1,1,2024-2025,1113.0,76,At/Above Benchmark,True,False
R0011453,STU01909,S005,SUBJ_M,W2,2,2024-2025,1099.8,60,At/Above Benchmark,True,False
R0011454,STU01909,S005,SUBJ_M,W3,3,2024-2025,1068.2,54,At/Above Benchmark,True,False
R0011455,STU01910,S005,SUBJ_R,W1,1,2024-2025,1173.5,65,At/Above Benchmark,True,False
R0011456,STU01910,S005,SUBJ_R,W2,2,2024-2025,1173.4,69,At/Above Benchmark,True,False
R0011457,STU01910,S005,SUBJ_R,W3,3,2024-2025,1188.5,68,At/Above Benchmark,True,False
R0011458,STU01910,S005,SUBJ_M,W1,1,2024-2025,1029.2,48,At/Above Benchmark,True,False
R0011459,STU01910,S005,SUBJ_M,W2,2,2024-2025,1073.2,62,At/Above Benchmark,True,False
R0011460,STU01910,S005,SUBJ_M,W3,3,2024-2025,1113.4,60,At/Above Benchmark,True,False
R0011461,STU01911,S005,SUBJ_R,W1,1,2024-2025,916.2,41,At/Above Benchmark,True,False
R0011462,STU01911,S005,SUBJ_R,W2,2,2024-2025,1010.0,66,At/Above Benchmark,True,False
R0011463,STU01911,S005,SUBJ_R,W3,3,2024-2025,1032.6,58,At/Above Benchmark,True,False
R0011464,STU01911,S005,SUBJ_M,W1,1,2024-2025,894.1,44,At/Above Benchmark,True,False
R0011465,STU01911,S005,SUBJ_M,W2,2,2024-2025,965.6,64,At/Above Benchmark,True,False
R0011466,STU01911,S005,SUBJ_M,W3,3,2024-2025,1089.1,72,At/Above Benchmark,True,False
R0011467,STU01912,S005,SUBJ_R,W1,1,2024-2025,859.2,41,At/Above Benchmark,True,False
R0011468,STU01912,S005,SUBJ_R,W2,2,2024-2025,872.4,41,At/Above Benchmark,True,False
R0011469,STU01912,S005,SUBJ_R,W3,3,2024-2025,1001.2,59,At/Above Benchmark,True,False
R0011470,STU01912,S005,SUBJ_M,W1,1,2024-2025,874.2,37,On Watch,False,False
R0011471,STU01912,S005,SUBJ_M,W2,2,2024-2025,881.6,49,At/Above Benchmark,True,False
R0011472,STU01912,S005,SUBJ_M,W3,3,2024-2025,845.9,37,On Watch,False,False
R0011473,STU01913,S005,SUBJ_R,W1,1,2024-2025,959.7,24,Intervention,False,True
R0011474,STU01913,S005,SUBJ_R,W2,2,2024-2025,979.7,42,At/Above Benchmark,True,False
R0011475,STU01913,S005,SUBJ_R,W3,3,2024-2025,975.6,43,At/Above Benchmark,True,False
R0011476,STU01913,S005,SUBJ_M,W1,1,2024-2025,958.3,40,At/Above Benchmark,True,False
R0011477,STU01913,S005,SUBJ_M,W2,2,2024-2025,897.5,36,On Watch,False,False
R0011478,STU01913,S005,SUBJ_M,W3,3,2024-2025,863.3,28,On Watch,False,False
R0011479,STU01914,S005,SUBJ_R,W1,1,2024-2025,964.0,62,At/Above Benchmark,True,False
R0011480,STU01914,S005,SUBJ_R,W2,2,2024-2025,1064.5,70,At/Above Benchmark,True,False
R0011481,STU01914,S005,SUBJ_R,W3,3,2024-2025,1086.7,73,At/Above Benchmark,True,False
R0011482,STU01914,S005,SUBJ_M,W1,1,2024-2025,673.6,13,Intervention,False,True
R0011483,STU01914,S005,SUBJ_M,W2,2,2024-2025,723.7,27,On Watch,False,False
R0011484,STU01914,S005,SUBJ_M,W3,3,2024-2025,777.0,31,On Watch,False,False
R0011485,STU01915,S005,SUBJ_R,W1,1,2024-2025,1050.1,55,At/Above Benchmark,True,False
R0011486,STU01915,S005,SUBJ_R,W2,2,2024-2025,1124.1,63,At/Above Benchmark,True,False
R0011487,STU01915,S005,SUBJ_R,W3,3,2024-2025,1260.3,81,At/Above Benchmark,True,False
R0011488,STU01915,S005,SUBJ_M,W1,1,2024-2025,765.9,29,On Watch,False,False
R0011489,STU01915,S005,SUBJ_M,W2,2,2024-2025,749.3,11,Intervention,False,True
R0011490,STU01915,S005,SUBJ_M,W3,3,2024-2025,729.0,8,Urgent Intervention,False,True
R0011491,STU01916,S005,SUBJ_R,W1,1,2024-2025,879.3,49,At/Above Benchmark,True,False
R0011492,STU01916,S005,SUBJ_R,W2,2,2024-2025,908.3,68,At/Above Benchmark,True,False
R0011493,STU01916,S005,SUBJ_R,W3,3,2024-2025,891.3,54,At/Above Benchmark,True,False
R0011494,STU01916,S005,SUBJ_M,W1,1,2024-2025,1143.7,99,At/Above Benchmark,True,False
R0011495,STU01916,S005,SUBJ_M,W2,2,2024-2025,1136.1,98,At/Above Benchmark,True,False
R0011496,STU01916,S005,SUBJ_M,W3,3,2024-2025,1104.1,87,At/Above Benchmark,True,False
R0011497,STU01917,S005,SUBJ_R,W1,1,2024-2025,707.8,36,On Watch,False,False
R0011498,STU01917,S005,SUBJ_R,W2,2,2024-2025,708.4,35,On Watch,False,False
R0011499,STU01917,S005,SUBJ_R,W3,3,2024-2025,658.6,29,On Watch,False,False
R0011500,STU01917,S005,SUBJ_M,W1,1,2024-2025,848.0,52,At/Above Benchmark,True,False
R0011501,STU01917,S005,SUBJ_M,W2,2,2024-2025,889.2,60,At/Above Benchmark,True,False
R0011502,STU01917,S005,SUBJ_M,W3,3,2024-2025,996.2,84,At/Above Benchmark,True,False
R0011503,STU01918,S005,SUBJ_R,W1,1,2024-2025,918.0,42,At/Above Benchmark,True,False
R0011504,STU01918,S005,SUBJ_R,W2,2,2024-2025,1013.9,48,At/Above Benchmark,True,False
R0011505,STU01918,S005,SUBJ_R,W3,3,2024-2025,1045.7,54,At/Above Benchmark,True,False
R0011506,STU01918,S005,SUBJ_M,W1,1,2024-2025,929.6,43,At/Above Benchmark,True,False
R0011507,STU01918,S005,SUBJ_M,W2,2,2024-2025,971.3,37,On Watch,False,False
R0011508,STU01918,S005,SUBJ_M,W3,3,2024-2025,1004.6,53,At/Above Benchmark,True,False
R0011509,STU01919,S005,SUBJ_R,W1,1,2024-2025,935.0,48,At/Above Benchmark,True,False
R0011510,STU01919,S005,SUBJ_R,W2,2,2024-2025,924.8,56,At/Above Benchmark,True,False
R0011511,STU01919,S005,SUBJ_R,W3,3,2024-2025,980.9,53,At/Above Benchmark,True,False
R0011512,STU01919,S005,SUBJ_M,W1,1,2024-2025,989.0,58,At/Above Benchmark,True,False
R0011513,STU01919,S005,SUBJ_M,W2,2,2024-2025,1070.9,70,At/Above Benchmark,True,False
R0011514,STU01919,S005,SUBJ_M,W3,3,2024-2025,1090.1,71,At/Above Benchmark,True,False
R0011515,STU01920,S005,SUBJ_R,W1,1,2024-2025,1121.1,56,At/Above Benchmark,True,False
R0011516,STU01920,S005,SUBJ_R,W2,2,2024-2025,1198.9,65,At/Above Benchmark,True,False
R0011517,STU01920,S005,SUBJ_R,W3,3,2024-2025,1194.1,63,At/Above Benchmark,True,False
R0011518,STU01920,S005,SUBJ_M,W1,1,2024-2025,970.4,45,At/Above Benchmark,True,False
R0011519,STU01920,S005,SUBJ_M,W2,2,2024-2025,1025.1,57,At/Above Benchmark,True,False
R0011520,STU01920,S005,SUBJ_M,W3,3,2024-2025,1013.5,47,At/Above Benchmark,True,False
R0011521,STU01921,S005,SUBJ_R,W1,1,2024-2025,1027.7,61,At/Above Benchmark,True,False
R0011522,STU01921,S005,SUBJ_R,W2,2,2024-2025,995.2,60,At/Above Benchmark,True,False
R0011523,STU01921,S005,SUBJ_R,W3,3,2024-2025,1104.8,69,At/Above Benchmark,True,False
R0011524,STU01921,S005,SUBJ_M,W1,1,2024-2025,750.8,26,On Watch,False,False
R0011525,STU01921,S005,SUBJ_M,W2,2,2024-2025,850.2,40,At/Above Benchmark,True,False
R0011526,STU01921,S005,SUBJ_M,W3,3,2024-2025,929.4,55,At/Above Benchmark,True,False
R0011527,STU01922,S005,SUBJ_R,W1,1,2024-2025,791.3,30,On Watch,False,False
R0011528,STU01922,S005,SUBJ_R,W2,2,2024-2025,855.6,39,On Watch,False,False
R0011529,STU01922,S005,SUBJ_R,W3,3,2024-2025,941.3,50,At/Above Benchmark,True,False
R0011530,STU01922,S005,SUBJ_M,W1,1,2024-2025,977.8,48,At/Above Benchmark,True,False
R0011531,STU01922,S005,SUBJ_M,W2,2,2024-2025,952.6,58,At/Above Benchmark,True,False
R0011532,STU01922,S005,SUBJ_M,W3,3,2024-2025,1013.1,67,At/Above Benchmark,True,False
R0011533,STU01923,S005,SUBJ_R,W1,1,2024-2025,991.8,56,At/Above Benchmark,True,False
R0011534,STU01923,S005,SUBJ_R,W2,2,2024-2025,951.6,51,At/Above Benchmark,True,False
R0011535,STU01923,S005,SUBJ_R,W3,3,2024-2025,993.7,48,At/Above Benchmark,True,False
R0011536,STU01923,S005,SUBJ_M,W1,1,2024-2025,981.1,56,At/Above Benchmark,True,False
R0011537,STU01923,S005,SUBJ_M,W2,2,2024-2025,939.7,51,At/Above Benchmark,True,False
R0011538,STU01923,S005,SUBJ_M,W3,3,2024-2025,1048.7,66,At/Above Benchmark,True,False
R0011539,STU01924,S005,SUBJ_R,W1,1,2024-2025,665.8,20,Intervention,False,True
R0011540,STU01924,S005,SUBJ_R,W2,2,2024-2025,706.2,13,Intervention,False,True
R0011541,STU01924,S005,SUBJ_R,W3,3,2024-2025,776.6,13,Intervention,False,True
R0011542,STU01924,S005,SUBJ_M,W1,1,2024-2025,909.5,52,At/Above Benchmark,True,False
R0011543,STU01924,S005,SUBJ_M,W2,2,2024-2025,1008.9,72,At/Above Benchmark,True,False
R0011544,STU01924,S005,SUBJ_M,W3,3,2024-2025,1023.7,64,At/Above Benchmark,True,False
R0011545,STU01925,S005,SUBJ_R,W1,1,2024-2025,904.0,48,At/Above Benchmark,True,False
R0011546,STU01925,S005,SUBJ_R,W2,2,2024-2025,864.3,39,On Watch,False,False
R0011547,STU01925,S005,SUBJ_R,W3,3,2024-2025,985.1,54,At/Above Benchmark,True,False
R0011548,STU01925,S005,SUBJ_M,W1,1,2024-2025,1022.5,64,At/Above Benchmark,True,False
R0011549,STU01925,S005,SUBJ_M,W2,2,2024-2025,1104.9,71,At/Above Benchmark,True,False
R0011550,STU01925,S005,SUBJ_M,W3,3,2024-2025,1085.0,66,At/Above Benchmark,True,False
R0011551,STU01926,S005,SUBJ_R,W1,1,2024-2025,802.0,32,On Watch,False,False
R0011552,STU01926,S005,SUBJ_R,W2,2,2024-2025,797.2,26,On Watch,False,False
R0011553,STU01926,S005,SUBJ_R,W3,3,2024-2025,698.8,17,Intervention,False,True
R0011554,STU01926,S005,SUBJ_M,W1,1,2024-2025,830.9,47,At/Above Benchmark,True,False
R0011555,STU01926,S005,SUBJ_M,W2,2,2024-2025,771.6,34,On Watch,False,False
R0011556,STU01926,S005,SUBJ_M,W3,3,2024-2025,761.9,28,On Watch,False,False
R0011557,STU01927,S005,SUBJ_R,W1,1,2024-2025,895.6,36,On Watch,False,False
R0011558,STU01927,S005,SUBJ_R,W2,2,2024-2025,957.3,34,On Watch,False,False
R0011559,STU01927,S005,SUBJ_R,W3,3,2024-2025,953.2,38,On Watch,False,False
R0011560,STU01927,S005,SUBJ_M,W1,1,2024-2025,1084.2,66,At/Above Benchmark,True,False
R0011561,STU01927,S005,SUBJ_M,W2,2,2024-2025,1105.2,60,At/Above Benchmark,True,False
R0011562,STU01927,S005,SUBJ_M,W3,3,2024-2025,1181.6,72,At/Above Benchmark,True,False
R0011563,STU01928,S005,SUBJ_R,W1,1,2024-2025,827.4,14,Intervention,False,True
R0011564,STU01928,S005,SUBJ_R,W2,2,2024-2025,856.1,26,On Watch,False,False
R0011565,STU01928,S005,SUBJ_R,W3,3,2024-2025,919.3,25,On Watch,False,False
R0011566,STU01928,S005,SUBJ_M,W1,1,2024-2025,1068.1,61,At/Above Benchmark,True,False
R0011567,STU01928,S005,SUBJ_M,W2,2,2024-2025,1031.2,47,At/Above Benchmark,True,False
R0011568,STU01928,S005,SUBJ_M,W3,3,2024-2025,1064.2,52,At/Above Benchmark,True,False
R0011569,STU01929,S005,SUBJ_R,W1,1,2024-2025,1152.9,69,At/Above Benchmark,True,False
R0011570,STU01929,S005,SUBJ_R,W2,2,2024-2025,1227.3,72,At/Above Benchmark,True,False
R0011571,STU01929,S005,SUBJ_R,W3,3,2024-2025,1179.6,61,At/Above Benchmark,True,False
R0011572,STU01929,S005,SUBJ_M,W1,1,2024-2025,923.7,38,On Watch,False,False
R0011573,STU01929,S005,SUBJ_M,W2,2,2024-2025,898.3,39,On Watch,False,False
R0011574,STU01929,S005,SUBJ_M,W3,3,2024-2025,990.7,53,At/Above Benchmark,True,False
R0011575,STU01930,S005,SUBJ_R,W1,1,2024-2025,798.6,44,At/Above Benchmark,True,False
R0011576,STU01930,S005,SUBJ_R,W2,2,2024-2025,819.9,46,At/Above Benchmark,True,False
R0011577,STU01930,S005,SUBJ_R,W3,3,2024-2025,840.4,52,At/Above Benchmark,True,False
R0011578,STU01930,S005,SUBJ_M,W1,1,2024-2025,939.0,65,At/Above Benchmark,True,False
R0011579,STU01930,S005,SUBJ_M,W2,2,2024-2025,949.2,70,At/Above Benchmark,True,False
R0011580,STU01930,S005,SUBJ_M,W3,3,2024-2025,1002.2,78,At/Above Benchmark,True,False
R0011581,STU01931,S005,SUBJ_R,W1,1,2024-2025,789.2,51,At/Above Benchmark,True,False
R0011582,STU01931,S005,SUBJ_R,W2,2,2024-2025,760.7,36,On Watch,False,False
R0011583,STU01931,S005,SUBJ_R,W3,3,2024-2025,770.8,32,On Watch,False,False
R0011584,STU01931,S005,SUBJ_M,W1,1,2024-2025,838.1,45,At/Above Benchmark,True,False
R0011585,STU01931,S005,SUBJ_M,W2,2,2024-2025,897.4,60,At/Above Benchmark,True,False
R0011586,STU01931,S005,SUBJ_M,W3,3,2024-2025,914.7,68,At/Above Benchmark,True,False
R0011587,STU01932,S005,SUBJ_R,W1,1,2024-2025,824.7,55,At/Above Benchmark,True,False
R0011588,STU01932,S005,SUBJ_R,W2,2,2024-2025,819.5,40,At/Above Benchmark,True,False
R0011589,STU01932,S005,SUBJ_R,W3,3,2024-2025,870.2,68,At/Above Benchmark,True,False
R0011590,STU01932,S005,SUBJ_M,W1,1,2024-2025,978.9,76,At/Above Benchmark,True,False
R0011591,STU01932,S005,SUBJ_M,W2,2,2024-2025,990.0,81,At/Above Benchmark,True,False
R0011592,STU01932,S005,SUBJ_M,W3,3,2024-2025,1023.8,79,At/Above Benchmark,True,False
R0011593,STU01933,S005,SUBJ_R,W1,1,2024-2025,1032.5,45,At/Above Benchmark,True,False
R0011594,STU01933,S005,SUBJ_R,W2,2,2024-2025,1038.3,46,At/Above Benchmark,True,False
R0011595,STU01933,S005,SUBJ_R,W3,3,2024-2025,1079.5,69,At/Above Benchmark,True,False
R0011596,STU01933,S005,SUBJ_M,W1,1,2024-2025,963.0,44,At/Above Benchmark,True,False
R0011597,STU01933,S005,SUBJ_M,W2,2,2024-2025,977.2,33,On Watch,False,False
R0011598,STU01933,S005,SUBJ_M,W3,3,2024-2025,933.0,50,At/Above Benchmark,True,False
R0011599,STU01934,S005,SUBJ_R,W1,1,2024-2025,642.2,26,On Watch,False,False
R0011600,STU01934,S005,SUBJ_R,W2,2,2024-2025,672.2,28,On Watch,False,False
R0011601,STU01934,S005,SUBJ_R,W3,3,2024-2025,764.7,44,At/Above Benchmark,True,False
R0011602,STU01934,S005,SUBJ_M,W1,1,2024-2025,834.7,49,At/Above Benchmark,True,False
R0011603,STU01934,S005,SUBJ_M,W2,2,2024-2025,794.2,50,At/Above Benchmark,True,False
R0011604,STU01934,S005,SUBJ_M,W3,3,2024-2025,885.0,72,At/Above Benchmark,True,False
R0011605,STU01935,S005,SUBJ_R,W1,1,2024-2025,916.5,60,At/Above Benchmark,True,False
R0011606,STU01935,S005,SUBJ_R,W2,2,2024-2025,905.1,63,At/Above Benchmark,True,False
R0011607,STU01935,S005,SUBJ_R,W3,3,2024-2025,936.5,58,At/Above Benchmark,True,False
R0011608,STU01935,S005,SUBJ_M,W1,1,2024-2025,832.4,57,At/Above Benchmark,True,False
R0011609,STU01935,S005,SUBJ_M,W2,2,2024-2025,820.0,42,At/Above Benchmark,True,False
R0011610,STU01935,S005,SUBJ_M,W3,3,2024-2025,801.6,53,At/Above Benchmark,True,False
R0011611,STU01936,S005,SUBJ_R,W1,1,2024-2025,1103.4,68,At/Above Benchmark,True,False
R0011612,STU01936,S005,SUBJ_R,W2,2,2024-2025,1159.0,85,At/Above Benchmark,True,False
R0011613,STU01936,S005,SUBJ_R,W3,3,2024-2025,1250.2,89,At/Above Benchmark,True,False
R0011614,STU01936,S005,SUBJ_M,W1,1,2024-2025,814.3,32,On Watch,False,False
R0011615,STU01936,S005,SUBJ_M,W2,2,2024-2025,823.3,50,At/Above Benchmark,True,False
R0011616,STU01936,S005,SUBJ_M,W3,3,2024-2025,832.1,38,On Watch,False,False
R0011617,STU01937,S005,SUBJ_R,W1,1,2024-2025,729.0,24,Intervention,False,True
R0011618,STU01937,S005,SUBJ_R,W2,2,2024-2025,748.2,41,At/Above Benchmark,True,False
R0011619,STU01937,S005,SUBJ_R,W3,3,2024-2025,792.1,46,At/Above Benchmark,True,False
R0011620,STU01937,S005,SUBJ_M,W1,1,2024-2025,754.5,37,On Watch,False,False
R0011621,STU01937,S005,SUBJ_M,W2,2,2024-2025,796.4,46,At/Above Benchmark,True,False
R0011622,STU01937,S005,SUBJ_M,W3,3,2024-2025,794.9,46,At/Above Benchmark,True,False
R0011623,STU01938,S005,SUBJ_R,W1,1,2024-2025,752.0,37,On Watch,False,False
R0011624,STU01938,S005,SUBJ_R,W2,2,2024-2025,774.6,38,On Watch,False,False
R0011625,STU01938,S005,SUBJ_R,W3,3,2024-2025,826.1,40,At/Above Benchmark,True,False
R0011626,STU01938,S005,SUBJ_M,W1,1,2024-2025,1147.1,92,At/Above Benchmark,True,False
R0011627,STU01938,S005,SUBJ_M,W2,2,2024-2025,1118.6,90,At/Above Benchmark,True,False
R0011628,STU01938,S005,SUBJ_M,W3,3,2024-2025,1214.9,99,At/Above Benchmark,True,False
R0011629,STU01939,S005,SUBJ_R,W1,1,2024-2025,980.6,71,At/Above Benchmark,True,False
R0011630,STU01939,S005,SUBJ_R,W2,2,2024-2025,1021.9,76,At/Above Benchmark,True,False
R0011631,STU01939,S005,SUBJ_R,W3,3,2024-2025,1040.1,80,At/Above Benchmark,True,False
R0011632,STU01939,S005,SUBJ_M,W1,1,2024-2025,790.7,51,At/Above Benchmark,True,False
R0011633,STU01939,S005,SUBJ_M,W2,2,2024-2025,766.1,42,At/Above Benchmark,True,False
R0011634,STU01939,S005,SUBJ_M,W3,3,2024-2025,804.6,43,At/Above Benchmark,True,False
R0011635,STU01940,S005,SUBJ_R,W1,1,2024-2025,1078.3,83,At/Above Benchmark,True,False
R0011636,STU01940,S005,SUBJ_R,W2,2,2024-2025,1112.6,83,At/Above Benchmark,True,False
R0011637,STU01940,S005,SUBJ_R,W3,3,2024-2025,1137.2,90,At/Above Benchmark,True,False
R0011638,STU01940,S005,SUBJ_M,W1,1,2024-2025,671.8,29,On Watch,False,False
R0011639,STU01940,S005,SUBJ_M,W2,2,2024-2025,681.0,36,On Watch,False,False
R0011640,STU01940,S005,SUBJ_M,W3,3,2024-2025,696.4,37,On Watch,False,False
R0011641,STU01941,S005,SUBJ_R,W1,1,2024-2025,1042.5,54,At/Above Benchmark,True,False
R0011642,STU01941,S005,SUBJ_R,W2,2,2024-2025,969.8,40,At/Above Benchmark,True,False
R0011643,STU01941,S005,SUBJ_R,W3,3,2024-2025,981.8,47,At/Above Benchmark,True,False
R0011644,STU01941,S005,SUBJ_M,W1,1,2024-2025,978.5,42,At/Above Benchmark,True,False
R0011645,STU01941,S005,SUBJ_M,W2,2,2024-2025,1002.5,54,At/Above Benchmark,True,False
R0011646,STU01941,S005,SUBJ_M,W3,3,2024-2025,1001.1,46,At/Above Benchmark,True,False
R0011647,STU01942,S005,SUBJ_R,W1,1,2024-2025,991.0,50,At/Above Benchmark,True,False
R0011648,STU01942,S005,SUBJ_R,W2,2,2024-2025,975.5,47,At/Above Benchmark,True,False
R0011649,STU01942,S005,SUBJ_R,W3,3,2024-2025,1044.0,38,On Watch,False,False
R0011650,STU01942,S005,SUBJ_M,W1,1,2024-2025,954.8,36,On Watch,False,False
R0011651,STU01942,S005,SUBJ_M,W2,2,2024-2025,937.2,39,On Watch,False,False
R0011652,STU01942,S005,SUBJ_M,W3,3,2024-2025,938.5,46,At/Above Benchmark,True,False
R0011653,STU01943,S005,SUBJ_R,W1,1,2024-2025,1067.7,76,At/Above Benchmark,True,False
R0011654,STU01943,S005,SUBJ_R,W2,2,2024-2025,1142.3,75,At/Above Benchmark,True,False
