result_id,student_id,subject_id,window_id,school_year,scaled_score,percentile_rank,benchmark_category
R0007503,STU01251,SUBJ_R,W3,2024-2025,981.2,52,At/Above Benchmark
R0007504,STU01251,SUBJ_M,W1,2024-2025,767.1,29,On Watch
R0007505,STU01251,SUBJ_M,W2,2024-2025,807.0,41,At/Above Benchmark
R0007506,STU01251,SUBJ_M,W3,2024-2025,875.7,46,At/Above Benchmark
R0007507,STU01252,SUBJ_R,W1,2024-2025,780.3,41,At/Above Benchmark
R0007508,STU01252,SUBJ_R,W2,2024-2025,871.6,49,At/Above Benchmark
R0007509,STU01252,SUBJ_R,W3,2024-2025,876.0,51,At/Above Benchmark
R0007510,STU01252,SUBJ_M,W1,2024-2025,865.9,59,At/Above Benchmark
R0007511,STU01252,SUBJ_M,W2,2024-2025,867.6,58,At/Above Benchmark
R0007512,STU01252,SUBJ_M,W3,2024-2025,945.8,78,At/Above Benchmark
R0007513,STU01253,SUBJ_R,W1,2024-2025,996.1,48,At/Above Benchmark
R0007514,STU01253,SUBJ_R,W2,2024-2025,1031.4,54,At/Above Benchmark
R0007515,STU01253,SUBJ_R,W3,2024-2025,1132.7,60,At/Above Benchmark
R0007516,STU01253,SUBJ_M,W1,2024-2025,1116.9,77,At/Above Benchmark
R0007517,STU01253,SUBJ_M,W2,2024-2025,1180.4,74,At/Above Benchmark
R0007518,STU01253,SUBJ_M,W3,2024-2025,1212.5,74,At/Above Benchmark
R0007519,STU01254,SUBJ_R,W1,2024-2025,692.9,29,On Watch
R0007520,STU01254,SUBJ_R,W2,2024-2025,685.0,22,Intervention
R0007521,STU01254,SUBJ_R,W3,2024-2025,725.7,40,At/Above Benchmark
R0007522,STU01254,SUBJ_M,W1,2024-2025,724.6,43,At/Above Benchmark
R0007523,STU01254,SUBJ_M,W2,2024-2025,745.7,46,At/Above Benchmark
R0007524,STU01254,SUBJ_M,W3,2024-2025,806.6,37,On Watch
R0007525,STU01255,SUBJ_R,W1,2024-2025,939.7,47,At/Above Benchmark
R0007526,STU01255,SUBJ_R,W2,2024-2025,889.1,44,At/Above Benchmark
R0007527,STU01255,SUBJ_R,W3,2024-2025,974.5,49,At/Above Benchmark
R0007528,STU01255,SUBJ_M,W1,2024-2025,862.7,52,At/Above Benchmark
R0007529,STU01255,SUBJ_M,W2,2024-2025,885.2,41,At/Above Benchmark
R0007530,STU01255,SUBJ_M,W3,2024-2025,882.7,47,At/Above Benchmark
R0007531,STU01256,SUBJ_R,W1,2024-2025,764.4,25,On Watch
R0007532,STU01256,SUBJ_R,W2,2024-2025,771.8,28,On Watch
R0007533,STU01256,SUBJ_R,W3,2024-2025,868.8,40,At/Above Benchmark
R0007534,STU01256,SUBJ_M,W1,2024-2025,859.7,47,At/Above Benchmark
R0007535,STU01256,SUBJ_M,W2,2024-2025,869.7,40,At/Above Benchmark
R0007536,STU01256,SUBJ_M,W3,2024-2025,869.0,42,At/Above Benchmark
R0007537,STU01257,SUBJ_R,W1,2024-2025,997.9,50,At/Above Benchmark
R0007538,STU01257,SUBJ_R,W2,2024-2025,1033.9,47,At/Above Benchmark
R0007539,STU01257,SUBJ_R,W3,2024-2025,1073.8,54,At/Above Benchmark
R0007540,STU01257,SUBJ_M,W1,2024-2025,847.0,28,On Watch
R0007541,STU01257,SUBJ_M,W2,2024-2025,914.1,28,On Watch
R0007542,STU01257,SUBJ_M,W3,2024-2025,969.8,49,At/Above Benchmark
R0007543,STU01258,SUBJ_R,W1,2024-2025,1133.4,78,At/Above Benchmark
R0007544,STU01258,SUBJ_R,W2,2024-2025,1116.2,74,At/Above Benchmark
R0007545,STU01258,SUBJ_R,W3,2024-2025,1197.2,83,At/Above Benchmark
R0007546,STU01258,SUBJ_M,W1,2024-2025,729.2,32,On Watch
R0007547,STU01258,SUBJ_M,W2,2024-2025,730.3,23,Intervention
R0007548,STU01258,SUBJ_M,W3,2024-2025,788.9,29,On Watch
R0007549,STU01259,SUBJ_R,W1,2024-2025,1216.6,81,At/Above Benchmark
R0007550,STU01259,SUBJ_R,W2,2024-2025,1263.0,87,At/Above Benchmark
R0007551,STU01259,SUBJ_R,W3,2024-2025,1356.9,91,At/Above Benchmark
R0007552,STU01259,SUBJ_M,W1,2024-2025,1146.8,70,At/Above Benchmark
R0007553,STU01259,SUBJ_M,W2,2024-2025,1131.0,68,At/Above Benchmark
R0007554,STU01259,SUBJ_M,W3,2024-2025,1091.5,55,At/Above Benchmark
R0007555,STU01260,SUBJ_R,W1,2024-2025,825.8,26,On Watch
R0007556,STU01260,SUBJ_R,W2,2024-2025,828.3,23,Intervention
R0007557,STU01260,SUBJ_R,W3,2024-2025,787.2,4,Urgent Intervention
R0007558,STU01260,SUBJ_M,W1,2024-2025,991.4,48,At/Above Benchmark
R0007559,STU01260,SUBJ_M,W2,2024-2025,989.3,43,At/Above Benchmark
R0007560,STU01260,SUBJ_M,W3,2024-2025,936.1,39,On Watch
R0007561,STU01261,SUBJ_R,W1,2024-2025,1139.0,60,At/Above Benchmark
R0007562,STU01261,SUBJ_R,W2,2024-2025,1177.2,56,At/Above Benchmark
R0007563,STU01261,SUBJ_R,W3,2024-2025,1267.4,81,At/Above Benchmark
R0007564,STU01261,SUBJ_M,W1,2024-2025,914.2,45,At/Above Benchmark
R0007565,STU01261,SUBJ_M,W2,2024-2025,877.5,40,At/Above Benchmark
R0007566,STU01261,SUBJ_M,W3,2024-2025,786.8,29,On Watch
R0007567,STU01262,SUBJ_R,W1,2024-2025,960.2,42,At/Above Benchmark
R0007568,STU01262,SUBJ_R,W2,2024-2025,1004.1,48,At/Above Benchmark
R0007569,STU01262,SUBJ_R,W3,2024-2025,1026.7,45,At/Above Benchmark
R0007570,STU01262,SUBJ_M,W1,2024-2025,725.6,15,Intervention
R0007571,STU01262,SUBJ_M,W2,2024-2025,758.0,16,Intervention
R0007572,STU01262,SUBJ_M,W3,2024-2025,813.5,20,Intervention
R0007573,STU01263,SUBJ_R,W1,2024-2025,1078.3,54,At/Above Benchmark
R0007574,STU01263,SUBJ_R,W2,2024-2025,1114.2,58,At/Above Benchmark
R0007575,STU01263,SUBJ_R,W3,2024-2025,1171.3,56,At/Above Benchmark
R0007576,STU01263,SUBJ_M,W1,2024-2025,1135.4,69,At/Above Benchmark
R0007577,STU01263,SUBJ_M,W2,2024-2025,1130.9,72,At/Above Benchmark
R0007578,STU01263,SUBJ_M,W3,2024-2025,1170.1,71,At/Above Benchmark
R0007579,STU01264,SUBJ_R,W1,2024-2025,948.3,56,At/Above Benchmark
R0007580,STU01264,SUBJ_R,W2,2024-2025,925.5,48,At/Above Benchmark
R0007581,STU01264,SUBJ_R,W3,2024-2025,972.7,56,At/Above Benchmark
R0007582,STU01264,SUBJ_M,W1,2024-2025,894.9,45,At/Above Benchmark
R0007583,STU01264,SUBJ_M,W2,2024-2025,943.1,52,At/Above Benchmark
R0007584,STU01264,SUBJ_M,W3,2024-2025,1021.0,70,At/Above Benchmark
R0007585,STU01265,SUBJ_R,W1,2024-2025,1078.3,64,At/Above Benchmark
R0007586,STU01265,SUBJ_R,W2,2024-2025,1137.3,76,At/Above Benchmark
R0007587,STU01265,SUBJ_R,W3,2024-2025,1141.7,82,At/Above Benchmark
R0007588,STU01265,SUBJ_M,W1,2024-2025,928.7,53,At/Above Benchmark
R0007589,STU01265,SUBJ_M,W2,2024-2025,916.8,52,At/Above Benchmark
R0007590,STU01265,SUBJ_M,W3,2024-2025,837.8,52,At/Above Benchmark
R0007591,STU01266,SUBJ_R,W1,2024-2025,884.6,45,At/Above Benchmark
R0007592,STU01266,SUBJ_R,W2,2024-2025,926.3,39,On Watch
R0007593,STU01266,SUBJ_R,W3,2024-2025,950.9,49,At/Above Benchmark
R0007594,STU01266,SUBJ_M,W1,2024-2025,774.9,32,On Watch
R0007595,STU01266,SUBJ_M,W2,2024-2025,733.4,26,On Watch
R0007596,STU01266,SUBJ_M,W3,2024-2025,746.1,30,On Watch
R0007597,STU01267,SUBJ_R,W1,2024-2025,702.3,16,Intervention
R0007598,STU01267,SUBJ_R,W2,2024-2025,724.4,19,Intervention
R0007599,STU01267,SUBJ_R,W3,2024-2025,765.4,17,Intervention
R0007600,STU01267,SUBJ_M,W1,2024-2025,944.0,43,At/Above Benchmark
R0007601,STU01267,SUBJ_M,W2,2024-2025,991.4,63,At/Above Benchmark
R0007602,STU01267,SUBJ_M,W3,2024-2025,999.7,46,At/Above Benchmark
R0007603,STU01268,SUBJ_R,W1,2024-2025,810.0,46,At/Above Benchmark
R0007604,STU01268,SUBJ_R,W2,2024-2025,882.9,50,At/Above Benchmark
R0007605,STU01268,SUBJ_R,W3,2024-2025,903.6,62,At/Above Benchmark
R0007606,STU01268,SUBJ_M,W1,2024-2025,716.6,34,On Watch
R0007607,STU01268,SUBJ_M,W2,2024-2025,711.4,38,On Watch
R0007608,STU01268,SUBJ_M,W3,2024-2025,805.3,51,At/Above Benchmark
R0007609,STU01269,SUBJ_R,W1,2024-2025,761.1,40,At/Above Benchmark
R0007610,STU01269,SUBJ_R,W2,2024-2025,780.0,43,At/Above Benchmark
R0007611,STU01269,SUBJ_R,W3,2024-2025,777.5,38,On Watch
R0007612,STU01269,SUBJ_M,W1,2024-2025,700.2,29,On Watch
R0007613,STU01269,SUBJ_M,W2,2024-2025,723.0,33,On Watch
R0007614,STU01269,SUBJ_M,W3,2024-2025,714.2,36,On Watch
R0007615,STU01270,SUBJ_R,W1,2024-2025,1015.0,75,At/Above Benchmark
R0007616,STU01270,SUBJ_R,W2,2024-2025,915.7,58,At/Above Benchmark
R0007617,STU01270,SUBJ_R,W3,2024-2025,940.0,61,At/Above Benchmark
R0007618,STU01270,SUBJ_M,W1,2024-2025,784.2,50,At/Above Benchmark
R0007619,STU01270,SUBJ_M,W2,2024-2025,750.7,35,On Watch
R0007620,STU01270,SUBJ_M,W3,2024-2025,749.4,38,On Watch
R0007621,STU01271,SUBJ_R,W1,2024-2025,787.5,24,Intervention
R0007622,STU01271,SUBJ_R,W2,2024-2025,878.9,23,Intervention
R0007623,STU01271,SUBJ_R,W3,2024-2025,951.0,37,On Watch
R0007624,STU01271,SUBJ_M,W1,2024-2025,1127.4,75,At/Above Benchmark
R0007625,STU01271,SUBJ_M,W2,2024-2025,1177.9,73,At/Above Benchmark
R0007626,STU01271,SUBJ_M,W3,2024-2025,1248.9,89,At/Above Benchmark
R0007627,STU01272,SUBJ_R,W1,2024-2025,930.4,38,On Watch
R0007628,STU01272,SUBJ_R,W2,2024-2025,881.4,37,On Watch
R0007629,STU01272,SUBJ_R,W3,2024-2025,851.8,30,On Watch
R0007630,STU01272,SUBJ_M,W1,2024-2025,849.4,47,At/Above Benchmark
R0007631,STU01272,SUBJ_M,W2,2024-2025,872.6,43,At/Above Benchmark
R0007632,STU01272,SUBJ_M,W3,2024-2025,903.0,51,At/Above Benchmark
R0007633,STU01273,SUBJ_R,W1,2024-2025,1159.5,68,At/Above Benchmark
R0007634,STU01273,SUBJ_R,W2,2024-2025,1177.6,65,At/Above Benchmark
R0007635,STU01273,SUBJ_R,W3,2024-2025,1190.4,72,At/Above Benchmark
R0007636,STU01273,SUBJ_M,W1,2024-2025,992.2,57,At/Above Benchmark
R0007637,STU01273,SUBJ_M,W2,2024-2025,943.7,37,On Watch
R0007638,STU01273,SUBJ_M,W3,2024-2025,956.0,46,At/Above Benchmark
R0007639,STU01274,SUBJ_R,W1,2024-2025,832.3,34,On Watch
R0007640,STU01274,SUBJ_R,W2,2024-2025,883.7,45,At/Above Benchmark
R0007641,STU01274,SUBJ_R,W3,2024-2025,947.3,51,At/Above Benchmark
R0007642,STU01274,SUBJ_M,W1,2024-2025,873.9,54,At/Above Benchmark
R0007643,STU01274,SUBJ_M,W2,2024-2025,957.7,58,At/Above Benchmark
R0007644,STU01274,SUBJ_M,W3,2024-2025,1033.9,65,At/Above Benchmark
R0007645,STU01275,SUBJ_R,W1,2024-2025,792.6,48,At/Above Benchmark
R0007646,STU01275,SUBJ_R,W2,2024-2025,729.5,34,On Watch
R0007647,STU01275,SUBJ_R,W3,2024-2025,771.7,42,At/Above Benchmark
R0007648,STU01275,SUBJ_M,W1,2024-2025,472.5,7,Urgent Intervention
R0007649,STU01275,SUBJ_M,W2,2024-2025,526.6,10,Intervention
R0007650,STU01275,SUBJ_M,W3,2024-2025,572.0,14,Intervention
R0007651,STU01276,SUBJ_R,W1,2024-2025,917.3,67,At/Above Benchmark
R0007652,STU01276,SUBJ_R,W2,2024-2025,929.7,66,At/Above Benchmark
R0007653,STU01276,SUBJ_R,W3,2024-2025,1036.1,75,At/Above Benchmark
R0007654,STU01276,SUBJ_M,W1,2024-2025,853.3,56,At/Above Benchmark
R0007655,STU01276,SUBJ_M,W2,2024-2025,854.4,64,At/Above Benchmark
R0007656,STU01276,SUBJ_M,W3,2024-2025,862.7,55,At/Above Benchmark
R0007657,STU01277,SUBJ_R,W1,2024-2025,1086.3,72,At/Above Benchmark
R0007658,STU01277,SUBJ_R,W2,2024-2025,1013.9,62,At/Above Benchmark
R0007659,STU01277,SUBJ_R,W3,2024-2025,915.9,44,At/Above Benchmark
R0007660,STU01277,SUBJ_M,W1,2024-2025,801.3,36,On Watch
R0007661,STU01277,SUBJ_M,W2,2024-2025,875.3,50,At/Above Benchmark
R0007662,STU01277,SUBJ_M,W3,2024-2025,827.2,41,At/Above Benchmark
R0007663,STU01278,SUBJ_R,W1,2024-2025,915.7,47,At/Above Benchmark
R0007664,STU01278,SUBJ_R,W2,2024-2025,911.3,50,At/Above Benchmark
R0007665,STU01278,SUBJ_R,W3,2024-2025,856.8,39,On Watch
R0007666,STU01278,SUBJ_M,W1,2024-2025,992.9,67,At/Above Benchmark
R0007667,STU01278,SUBJ_M,W2,2024-2025,966.7,66,At/Above Benchmark
R0007668,STU01278,SUBJ_M,W3,2024-2025,1002.5,64,At/Above Benchmark
R0007669,STU01279,SUBJ_R,W1,2024-2025,768.6,21,Intervention
R0007670,STU01279,SUBJ_R,W2,2024-2025,867.4,34,On Watch
R0007671,STU01279,SUBJ_R,W3,2024-2025,936.1,33,On Watch
R0007672,STU01279,SUBJ_M,W1,2024-2025,1200.6,80,At/Above Benchmark
R0007673,STU01279,SUBJ_M,W2,2024-2025,1160.9,69,At/Above Benchmark
R0007674,STU01279,SUBJ_M,W3,2024-2025,1074.9,56,At/Above Benchmark
R0007675,STU01280,SUBJ_R,W1,2024-2025,770.4,42,At/Above Benchmark
R0007676,STU01280,SUBJ_R,W2,2024-2025,702.9,28,On Watch
R0007677,STU01280,SUBJ_R,W3,2024-2025,685.7,28,On Watch
R0007678,STU01280,SUBJ_M,W1,2024-2025,932.6,71,At/Above Benchmark
R0007679,STU01280,SUBJ_M,W2,2024-2025,1018.6,80,At/Above Benchmark
R0007680,STU01280,SUBJ_M,W3,2024-2025,987.3,82,At/Above Benchmark
R0007681,STU01281,SUBJ_R,W1,2024-2025,865.1,62,At/Above Benchmark
R0007682,STU01281,SUBJ_R,W2,2024-2025,911.4,63,At/Above Benchmark
R0007683,STU01281,SUBJ_R,W3,2024-2025,1005.1,72,At/Above Benchmark
R0007684,STU01281,SUBJ_M,W1,2024-2025,711.9,30,On Watch
R0007685,STU01281,SUBJ_M,W2,2024-2025,640.7,25,On Watch
R0007686,STU01281,SUBJ_M,W3,2024-2025,627.4,19,Intervention
R0007687,STU01282,SUBJ_R,W1,2024-2025,925.3,63,At/Above Benchmark
R0007688,STU01282,SUBJ_R,W2,2024-2025,921.5,58,At/Above Benchmark
R0007689,STU01282,SUBJ_R,W3,2024-2025,976.7,68,At/Above Benchmark
R0007690,STU01282,SUBJ_M,W1,2024-2025,846.2,53,At/Above Benchmark
R0007691,STU01282,SUBJ_M,W2,2024-2025,955.6,74,At/Above Benchmark
R0007692,STU01282,SUBJ_M,W3,2024-2025,988.5,64,At/Above Benchmark
R0007693,STU01283,SUBJ_R,W1,2024-2025,887.8,61,At/Above Benchmark
R0007694,STU01283,SUBJ_R,W2,2024-2025,922.2,52,At/Above Benchmark
R0007695,STU01283,SUBJ_R,W3,2024-2025,914.8,62,At/Above Benchmark
R0007696,STU01283,SUBJ_M,W1,2024-2025,711.6,33,On Watch
R0007697,STU01283,SUBJ_M,W2,2024-2025,706.4,36,On Watch
R0007698,STU01283,SUBJ_M,W3,2024-2025,690.6,32,On Watch
R0007699,STU01284,SUBJ_R,W1,2024-2025,1105.1,68,At/Above Benchmark
R0007700,STU01284,SUBJ_R,W2,2024-2025,1189.5,87,At/Above Benchmark
R0007701,STU01284,SUBJ_R,W3,2024-2025,1219.9,89,At/Above Benchmark
R0007702,STU01284,SUBJ_M,W1,2024-2025,876.2,50,At/Above Benchmark
R0007703,STU01284,SUBJ_M,W2,2024-2025,952.2,49,At/Above Benchmark
R0007704,STU01284,SUBJ_M,W3,2024-2025,950.1,52,At/Above Benchmark
R0007705,STU01285,SUBJ_R,W1,2024-2025,1033.6,75,At/Above Benchmark
R0007706,STU01285,SUBJ_R,W2,2024-2025,1044.2,81,At/Above Benchmark
R0007707,STU01285,SUBJ_R,W3,2024-2025,1032.8,80,At/Above Benchmark
R0007708,STU01285,SUBJ_M,W1,2024-2025,949.9,74,At/Above Benchmark
R0007709,STU01285,SUBJ_M,W2,2024-2025,1028.2,81,At/Above Benchmark
R0007710,STU01285,SUBJ_M,W3,2024-2025,1006.1,72,At/Above Benchmark
R0007711,STU01286,SUBJ_R,W1,2024-2025,862.3,48,At/Above Benchmark
R0007712,STU01286,SUBJ_R,W2,2024-2025,893.9,62,At/Above Benchmark
R0007713,STU01286,SUBJ_R,W3,2024-2025,795.0,43,At/Above Benchmark
R0007714,STU01286,SUBJ_M,W1,2024-2025,635.1,31,On Watch
R0007715,STU01286,SUBJ_M,W2,2024-2025,567.9,17,Intervention
R0007716,STU01286,SUBJ_M,W3,2024-2025,536.7,9,Urgent Intervention
R0007717,STU01287,SUBJ_R,W1,2024-2025,824.4,36,On Watch
R0007718,STU01287,SUBJ_R,W2,2024-2025,840.0,32,On Watch
R0007719,STU01287,SUBJ_R,W3,2024-2025,880.0,45,At/Above Benchmark
R0007720,STU01287,SUBJ_M,W1,2024-2025,839.0,41,At/Above Benchmark
R0007721,STU01287,SUBJ_M,W2,2024-2025,906.2,50,At/Above Benchmark
R0007722,STU01287,SUBJ_M,W3,2024-2025,931.0,60,At/Above Benchmark
R0007723,STU01288,SUBJ_R,W1,2024-2025,1133.3,62,At/Above Benchmark
R0007724,STU01288,SUBJ_R,W2,2024-2025,1179.5,72,At/Above Benchmark
R0007725,STU01288,SUBJ_R,W3,2024-2025,1146.4,59,At/Above Benchmark
R0007726,STU01288,SUBJ_M,W1,2024-2025,950.1,42,At/Above Benchmark
R0007727,STU01288,SUBJ_M,W2,2024-2025,926.4,50,At/Above Benchmark
R0007728,STU01288,SUBJ_M,W3,2024-2025,928.1,39,On Watch
R0007729,STU01289,SUBJ_R,W1,2024-2025,921.6,40,At/Above Benchmark
R0007730,STU01289,SUBJ_R,W2,2024-2025,922.3,39,On Watch
R0007731,STU01289,SUBJ_R,W3,2024-2025,1060.0,48,At/Above Benchmark
R0007732,STU01289,SUBJ_M,W1,2024-2025,1005.8,49,At/Above Benchmark
R0007733,STU01289,SUBJ_M,W2,2024-2025,974.2,44,At/Above Benchmark
R0007734,STU01289,SUBJ_M,W3,2024-2025,1023.7,47,At/Above Benchmark
R0007735,STU01290,SUBJ_R,W1,2024-2025,1148.6,64,At/Above Benchmark
R0007736,STU01290,SUBJ_R,W2,2024-2025,1211.0,75,At/Above Benchmark
R0007737,STU01290,SUBJ_R,W3,2024-2025,1245.3,74,At/Above Benchmark
R0007738,STU01290,SUBJ_M,W1,2024-2025,1043.6,60,At/Above Benchmark
R0007739,STU01290,SUBJ_M,W2,2024-2025,1035.3,51,At/Above Benchmark
R0007740,STU01290,SUBJ_M,W3,2024-2025,1029.6,56,At/Above Benchmark
R0007741,STU01291,SUBJ_R,W1,2024-2025,492.9,8,Urgent Intervention
R0007742,STU01291,SUBJ_R,W2,2024-2025,536.2,8,Urgent Intervention
R0007743,STU01291,SUBJ_R,W3,2024-2025,611.1,3,Urgent Intervention
R0007744,STU01291,SUBJ_M,W1,2024-2025,694.5,38,On Watch
R0007745,STU01291,SUBJ_M,W2,2024-2025,684.8,33,On Watch
R0007746,STU01291,SUBJ_M,W3,2024-2025,719.2,38,On Watch
R0007747,STU01292,SUBJ_R,W1,2024-2025,614.3,1,Urgent Intervention
R0007748,STU01292,SUBJ_R,W2,2024-2025,721.0,21,Intervention
R0007749,STU01292,SUBJ_R,W3,2024-2025,765.8,33,On Watch
R0007750,STU01292,SUBJ_M,W1,2024-2025,742.1,30,On Watch
R0007751,STU01292,SUBJ_M,W2,2024-2025,745.3,23,Intervention
R0007752,STU01292,SUBJ_M,W3,2024-2025,827.3,50,At/Above Benchmark
R0007753,STU01293,SUBJ_R,W1,2024-2025,938.1,48,At/Above Benchmark
R0007754,STU01293,SUBJ_R,W2,2024-2025,981.4,34,On Watch
R0007755,STU01293,SUBJ_R,W3,2024-2025,1028.9,54,At/Above Benchmark
R0007756,STU01293,SUBJ_M,W1,2024-2025,1011.9,49,At/Above Benchmark
R0007757,STU01293,SUBJ_M,W2,2024-2025,1079.9,66,At/Above Benchmark
R0007758,STU01293,SUBJ_M,W3,2024-2025,1109.7,61,At/Above Benchmark
R0007759,STU01294,SUBJ_R,W1,2024-2025,849.1,36,On Watch
R0007760,STU01294,SUBJ_R,W2,2024-2025,835.5,38,On Watch
R0007761,STU01294,SUBJ_R,W3,2024-2025,823.6,37,On Watch
R0007762,STU01294,SUBJ_M,W1,2024-2025,759.6,38,On Watch
R0007763,STU01294,SUBJ_M,W2,2024-2025,763.3,38,On Watch
R0007764,STU01294,SUBJ_M,W3,2024-2025,753.3,28,On Watch
R0007765,STU01295,SUBJ_R,W1,2024-2025,1057.8,57,At/Above Benchmark
R0007766,STU01295,SUBJ_R,W2,2024-2025,969.0,59,At/Above Benchmark
R0007767,STU01295,SUBJ_R,W3,2024-2025,1026.8,57,At/Above Benchmark
R0007768,STU01295,SUBJ_M,W1,2024-2025,617.9,15,Intervention
R0007769,STU01295,SUBJ_M,W2,2024-2025,644.3,10,Intervention
R0007770,STU01295,SUBJ_M,W3,2024-2025,623.1,18,Intervention
R0007771,STU01296,SUBJ_R,W1,2024-2025,818.4,55,At/Above Benchmark
R0007772,STU01296,SUBJ_R,W2,2024-2025,727.2,17,Intervention
R0007773,STU01296,SUBJ_R,W3,2024-2025,773.9,37,On Watch
R0007774,STU01296,SUBJ_M,W1,2024-2025,627.6,26,On Watch
R0007775,STU01296,SUBJ_M,W2,2024-2025,654.9,31,On Watch
R0007776,STU01296,SUBJ_M,W3,2024-2025,644.9,27,On Watch
R0007777,STU01297,SUBJ_R,W1,2024-2025,1066.7,61,At/Above Benchmark
R0007778,STU01297,SUBJ_R,W2,2024-2025,1044.5,43,At/Above Benchmark
R0007779,STU01297,SUBJ_R,W3,2024-2025,955.5,42,At/Above Benchmark
R0007780,STU01297,SUBJ_M,W1,2024-2025,1115.0,67,At/Above Benchmark
R0007781,STU01297,SUBJ_M,W2,2024-2025,1092.2,55,At/Above Benchmark
R0007782,STU01297,SUBJ_M,W3,2024-2025,1191.4,77,At/Above Benchmark
R0007783,STU01298,SUBJ_R,W1,2024-2025,1038.8,67,At/Above Benchmark
R0007784,STU01298,SUBJ_R,W2,2024-2025,1022.4,69,At/Above Benchmark
R0007785,STU01298,SUBJ_R,W3,2024-2025,1063.6,80,At/Above Benchmark
R0007786,STU01298,SUBJ_M,W1,2024-2025,634.2,19,Intervention
R0007787,STU01298,SUBJ_M,W2,2024-2025,714.9,31,On Watch
R0007788,STU01298,SUBJ_M,W3,2024-2025,795.3,52,At/Above Benchmark
R0007789,STU01299,SUBJ_R,W1,2024-2025,1100.6,59,At/Above Benchmark
R0007790,STU01299,SUBJ_R,W2,2024-2025,1024.5,50,At/Above Benchmark
R0007791,STU01299,SUBJ_R,W3,2024-2025,1056.5,51,At/Above Benchmark
R0007792,STU01299,SUBJ_M,W1,2024-2025,822.7,28,On Watch
R0007793,STU01299,SUBJ_M,W2,2024-2025,799.4,16,Intervention
R0007794,STU01299,SUBJ_M,W3,2024-2025,816.5,20,Intervention
R0007795,STU01300,SUBJ_R,W1,2024-2025,699.3,27,On Watch
R0007796,STU01300,SUBJ_R,W2,2024-2025,728.4,22,Intervention
R0007797,STU01300,SUBJ_R,W3,2024-2025,764.3,22,Intervention
R0007798,STU01300,SUBJ_M,W1,2024-2025,1033.8,73,At/Above Benchmark
R0007799,STU01300,SUBJ_M,W2,2024-2025,1079.1,84,At/Above Benchmark
R0007800,STU01300,SUBJ_M,W3,2024-2025,1159.6,84,At/Above Benchmark
R0007801,STU01301,SUBJ_R,W1,2024-2025,869.5,51,At/Above Benchmark
R0007802,STU01301,SUBJ_R,W2,2024-2025,851.6,48,At/Above Benchmark
R0007803,STU01301,SUBJ_R,W3,2024-2025,935.0,54,At/Above Benchmark
R0007804,STU01301,SUBJ_M,W1,2024-2025,822.1,60,At/Above Benchmark
R0007805,STU01301,SUBJ_M,W2,2024-2025,848.6,56,At/Above Benchmark
R0007806,STU01301,SUBJ_M,W3,2024-2025,886.1,60,At/Above Benchmark
R0007807,STU01302,SUBJ_R,W1,2024-2025,1174.7,68,At/Above Benchmark
R0007808,STU01302,SUBJ_R,W2,2024-2025,1145.4,63,At/Above Benchmark
R0007809,STU01302,SUBJ_R,W3,2024-2025,1208.3,73,At/Above Benchmark
R0007810,STU01302,SUBJ_M,W1,2024-2025,1039.5,57,At/Above Benchmark
R0007811,STU01302,SUBJ_M,W2,2024-2025,1078.3,62,At/Above Benchmark
R0007812,STU01302,SUBJ_M,W3,2024-2025,1002.5,40,At/Above Benchmark
R0007813,STU01303,SUBJ_R,W1,2024-2025,928.4,48,At/Above Benchmark
R0007814,STU01303,SUBJ_R,W2,2024-2025,944.8,47,At/Above Benchmark
R0007815,STU01303,SUBJ_R,W3,2024-2025,1009.2,59,At/Above Benchmark
R0007816,STU01303,SUBJ_M,W1,2024-2025,1186.1,96,At/Above Benchmark
R0007817,STU01303,SUBJ_M,W2,2024-2025,1260.9,99,At/Above Benchmark
R0007818,STU01303,SUBJ_M,W3,2024-2025,1260.7,99,At/Above Benchmark
R0007819,STU01304,SUBJ_R,W1,2024-2025,848.4,41,At/Above Benchmark
R0007820,STU01304,SUBJ_R,W2,2024-2025,864.9,39,On Watch
R0007821,STU01304,SUBJ_R,W3,2024-2025,883.2,40,At/Above Benchmark
R0007822,STU01304,SUBJ_M,W1,2024-2025,731.2,31,On Watch
R0007823,STU01304,SUBJ_M,W2,2024-2025,752.7,34,On Watch
R0007824,STU01304,SUBJ_M,W3,2024-2025,818.3,41,At/Above Benchmark
R0007825,STU01305,SUBJ_R,W1,2024-2025,684.8,35,On Watch
R0007826,STU01305,SUBJ_R,W2,2024-2025,769.8,39,On Watch
R0007827,STU01305,SUBJ_R,W3,2024-2025,852.1,45,At/Above Benchmark
R0007828,STU01305,SUBJ_M,W1,2024-2025,714.4,39,On Watch
R0007829,STU01305,SUBJ_M,W2,2024-2025,765.8,39,On Watch
R0007830,STU01305,SUBJ_M,W3,2024-2025,847.6,57,At/Above Benchmark
R0007831,STU01306,SUBJ_R,W1,2024-2025,1041.7,71,At/Above Benchmark
R0007832,STU01306,SUBJ_R,W2,2024-2025,1192.8,88,At/Above Benchmark
R0007833,STU01306,SUBJ_R,W3,2024-2025,1204.7,89,At/Above Benchmark
R0007834,STU01306,SUBJ_M,W1,2024-2025,787.2,37,On Watch
R0007835,STU01306,SUBJ_M,W2,2024-2025,824.2,38,On Watch
R0007836,STU01306,SUBJ_M,W3,2024-2025,862.8,54,At/Above Benchmark
